100	0.00248246
97.3651	0.00199673
94.542	0.00158759
91.5307	0.00125983
88.3312	0.0010055
84.5044	0.000803984
79.9875	0.000635421
75.7842	0.000510009
70.2635	0.000402252
63.9272	0.000319063
56.5872	0.000251589
52.3839	0.000222748
47.3024	0.000199479
36.0728	0.000159036
25.596	0.000127295
20.2635	0.000113119
15.9975	9.99588e-005
9.41029	7.92839e-005
5.39523	0.000063393
2.76035	5.05019e-005
0.376412	4.08575e-005
